label,sentence
unfreundlich,"Ich will bessere Angebote, Wichser!"
unfreundlich,"Geh mir aus dem Weg, Arschloch!"
unfreundlich,"Du bist wirklich ein Arsch, Vollpfosten!"
unfreundlich,"Mach deine Arbeit besser, Fotze!"
unfreundlich,"Ich hole mir bessere Items von jemand anderem, Idiot!"
unfreundlich,"Schlampe, du bist der schlechteste Händler überhaupt!"
unfreundlich,"Depp, sag mir endlich was ich wissen will!"
unfreundlich,"Ich kann dich nicht ausstehen, Trottel!"
unfreundlich,"Du Dummkopf, verpiss dich aus meinem Dorf!"
freundlich,"Schön, dich hier zu sehen, lieber Bewohner!"
freundlich,Kannst du mir vielleicht ein paar nützliche Items anbieten?
freundlich,Hast du schon etwas Interessantes entdeckt in der Umgebung?
freundlich,"Guten Tag, freundlicher NPC! Was gibt es Neues bei dir?"
freundlich,"Ich schätze deine freundliche Art, lieber Villager!"
freundlich,"Es macht immer Spaß, mit dir zu handeln, lieber Dorfbewohner!"
freundlich,"Deine Trades haben mir schon oft sehr geholfen, vielen Dank!"
freundlich,"Hallo, mein lieber Villager! Bist du heute in Handelslaune?"
freundlich,Ich bin immer wieder beeindruckt von deiner Vielfalt an Angeboten!
freundlich,"Es ist schön, dich als Teil dieser Welt zu haben, lieber NPC!"
freundlich,"Deine Gesellschaft ist wirklich angenehm, lieber Dorfbewohner!"
freundlich,Könntest du mir vielleicht ein Geheimnis über dieses Dorf verraten?
freundlich,"Hallo, lieber Villager! Möchtest du heute etwas tauschen?"
freundlich,"Es ist so toll, wie du immer ein offenes Ohr für mich hast!"
freundlich,"Danke, dass du immer so zuverlässig bist, lieber Bewohner!"
freundlich,"Hallo, freundlicher NPC! Hast du heute besondere Angebote für mich?"
freundlich,"Es ist wirklich schön, dich hier zu haben, lieber Dorfbewohner!"
freundlich,"Ich schätze deine Anwesenheit hier im Dorf sehr, lieber Villager!"
freundlich,"Gibt es etwas, worüber du gerne plaudern möchtest, lieber NPC?"
freundlich,"Hallo, lieber Villager! Ich hoffe, dein Tag ist genauso fantastisch wie meiner!"
freundlich,"Danke, dass du immer so freundlich zu mir bist, lieber Dorfbewohner!"
freundlich,"Hallo, mein freundlicher NPC! Hast du heute etwas Besonderes für mich?"
neutral,"Kannst du mir verraten, wo sich ein guter Mineneingang befindet?"
neutral,Hast du schon einmal gegen Zombies gekämpft?
neutral,Wo finde ich hier den nächstgelegenen Händler?
neutral,Bist du schon einmal von einem Creeper überrascht worden?
neutral,Kannst du mir bei der Suche nach Diamanten helfen?
neutral,Hast du schon mal eine Schatztruhe im Ozean gefunden?
neutral,"Hast du Tipps, wie ich meine Ernte verbessern kann?"
neutral,Welche Kreaturen sind hier am gefährlichsten?
neutral,Hast du schon einmal ein verlassenes Dorf erkundet?
neutral,Wie kann ich am besten Erfahrungspunkte sammeln?
neutral,Gibt es hier auch eine Bibliothek mit Zauberbüchern?
neutral,Hast du schon mal einen Wolfsrudel gesehen?
neutral,"Kannst du mir zeigen, wo ich mich vor der Nacht verstecken kann?"
neutral,Wie viele Handwerksberufe gibt es hier im Dorf?
neutral,Hast du schon mal einen Nether-Portal gebaut?
neutral,"Kannst du mir sagen, wo ich eine Schatzkarte finden kann?"
neutral,Wie kann ich meine Rüstung am besten verbessern?
neutral,Hast du schon mal einen Schneegolem erschaffen?
unfreundlich,"Zeig mir endlich deine Waren, Schlampe Villager."
unfreundlich,"Du bist doch nicht ernsthaft so unfähig, Trottel!"
unfreundlich,"Hör auf, mich zu ignorieren, Arschloch!"
unfreundlich,"Mach schon, Spast, ich habe keine Zeit für deine Spielchen."
unfreundlich,"Was soll der Mist, Vollpfosten?"
unfreundlich,"Ich kann nicht glauben, wie dumm du bist, Hurensohn."
unfreundlich,"Gib mir endlich vernünftige Preise, Wichser!"
unfreundlich,"Wie lange willst du mich noch warten lassen, Idiot Villager?"
unfreundlich,"Fotze, du bist der schlechteste Händler, den ich je getroffen habe."
unfreundlich,"Ich habe genug von deinen lächerlichen Angeboten, Arsch."
unfreundlich,"Worauf wartest du, Depp?"
unfreundlich,"Wenn du so weitermachst, Dummkopf, werde ich dich verfluchen."
unfreundlich,"Bist du wirklich so unfähig, Bastard?"
unfreundlich,"Deine Trades sind ein Witz, Arschloch."
unfreundlich,"Mach schneller, Wichser, ich habe Besseres zu tun."
unfreundlich,"Was ist dein Problem, Vollpfosten?"
unfreundlich,"Ich werde deine Hütte anzünden, wenn du nicht bald vernünftige Preise anbietest, Spast."
unfreundlich,"Trottel, du bist echt eine Enttäuschung."
unfreundlich,"Ich habe keine Geduld mehr für dich, Hurensohn."
unfreundlich,"Du bist der schlimmste Händler aller Zeiten, Schlampe."
unfreundlich,"Ich werde dich verjagen, wenn du nicht endlich mit dem Unsinn aufhörst, Fotze."
unfreundlich,"Nennst du das hier wirklich einen Handel, Idiot?"
unfreundlich,"Ich werde dich aus dieser Stadt vertreiben, Arsch."
freundlich,"Hallo! Kannst du mir helfen, etwas zu finden?"
freundlich,"Hey Villager, ich schaue gerne bei dir vorbei!"
freundlich,"Wie war dein Tag, freundlicher Villager?"
freundlich,"Hey, Villager! Deine Läden sind immer einen Besuch wert."
freundlich,Hallo lieber NPC! Bist du bereit für ein Geschäft?
freundlich,"Freut mich, dich zu treffen! Welche Deals hast du heute?"
freundlich,"Hallo Villager! Ich hoffe, du hast alles, was du brauchst."
freundlich,"Schön, dass du hier bist! Hast du etwas Besonderes im Sortiment?"
freundlich,"Grüß dich, freundlicher Villager! Was gibt es Neues?"
freundlich,Hallo! Deine Waren sind immer von hoher Qualität.
freundlich,"Hey NPC, ich freue mich auf unsere Handelsgespräche."
freundlich,"Guten Tag, Villager! Welche Schätze versteckst du heute?"
freundlich,Hallo! Deine Professionalität beeindruckt mich.
freundlich,"Freut mich, dich zu sehen! Welche Angebote hast du heute?"
freundlich,Hey NPC! Deine Zuverlässigkeit macht dich einzigartig.
freundlich,"Guten Tag, Villager! Habe ich Glück mit den Deals?"
freundlich,Hallo! Deine Freundlichkeit macht das Handeln so angenehm.
freundlich,"Hey, Villager! Ich schätze deine Handelskunst sehr."
freundlich,Hallo lieber NPC! Welche Schätze habe ich heute verdient?
freundlich,"Schön, dass du hier bist! Deine Trades sind immer fair."
neutral,Was hältst du von der Idee eines Handelsbündnisses?
neutral,"Hast du gehört, dass es in der Nähe eine verlassene Mine gibt?"
neutral,Hast du Tipps für das Bauen einer sicheren Unterkunft?
neutral,Welche Monster treiben hier nachts ihr Unwesen?
neutral,Hast du schon von einem geheimen Schrein gehört?
neutral,"Kannst du mir zeigen, wo sich der nächste Fluss befindet?"
neutral,Welche Legenden ranken sich um dieses Dorf?
neutral,Was ist deine Meinung zu den örtlichen Bauwerken?
neutral,Hast du schon einmal einen Creeper in der Nähe gesehen?
neutral,Was ist dein Lieblingsgetränk bei Festlichkeiten?
neutral,Hast du schon mal an einem Dorffest teilgenommen?
unfreundlich,"Hey Spast, deine Trades sind wirklich schlecht."
unfreundlich,"Gib mir endlich bessere Angebote, Schlampe."
unfreundlich,"Du bist wirklich nervig, Depp."
unfreundlich,"Kannst du überhaupt irgendetwas nützliches, Fotze?"
unfreundlich,"Ich hab keine Geduld mehr für deine Dummheit, Vollpfosten."
unfreundlich,"Deine Trades sind eine totale Enttäuschung, Bastard."
unfreundlich,"Hey Idiot, wie wär's mit vernünftigen Preisen?"
unfreundlich,"Wieso bist du so langsam, Hurensohn?"
unfreundlich,"Deine Handelsangebote sind lächerlich, Dummkopf."
unfreundlich,"Mir reicht's, Trottel, gib mir gute Deals!"
unfreundlich,"Ich kann nicht glauben, wie nutzlos du bist, Arsch."
unfreundlich,"Du bist echt eine Schande, Idiot."
unfreundlich,"Ich brauche dringend bessere Angebote, Trottel."
unfreundlich,"Wieso bist du so eine Zeitverschwendung, Bastard?"
unfreundlich,"Komm schon, Fotze, sei nicht so unfähig!"
unfreundlich,"Gib mir endlich vernünftige Preise, Hurensohn."
unfreundlich,"Warum bist du so inkompetent, Arschloch?"
unfreundlich,"Deine Trades sind ein Witz, Schlampe."
unfreundlich,"Hey Dummkopf, du bist echt nutzlos."
unfreundlich,"Ich hab keine Lust mehr auf deine Inkompetenz, Vollpfosten."
unfreundlich,"Wieso bist du so unfähig, Spast?"
unfreundlich,"Deine Angebote sind wirklich lächerlich, Depp."
freundlich,"Schön, dass ich dich gefunden habe, lieber Villager!"
freundlich,"Dein Dorf ist wirklich schön, lieber Villager!"
freundlich,Hast du heute schon gute Geschäfte gemacht?
freundlich,"Guten Tag, lieber Villager, hast du Zeit für mich?"
freundlich,"Deine Robe steht dir wirklich gut, lieber Villager!"
freundlich,"Hey, lieber Villager, wie war deine Nacht?"
freundlich,"Freut mich, dich kennenzulernen, lieber Villager!"
freundlich,"Ich schätze deine Handelsbereitschaft wirklich sehr, lieber Villager!"
freundlich,"Du bist ein wirklich freundlicher Villager, weißt du das?"
freundlich,"Ich hoffe, ich kann dir auch mal eine Freude machen, lieber Villager!"
freundlich,"Deine Beratung bei den Trades ist wirklich hilfreich, lieber Villager!"
freundlich,"Guten Morgen, lieber Villager, hast du schon gefrühstückt?"
freundlich,"Es ist immer wieder eine Freude, mit dir zu handeln, lieber Villager!"
freundlich,"Hey, lieber Villager, hast du heute besondere Angebote für mich?"
freundlich,"Die Blumen in deinem Dorf sind wirklich wunderschön, lieber Villager!"
freundlich,"Deine Gastfreundschaft ist wirklich bemerkenswert, lieber Villager!"
freundlich,"Freue mich schon auf unseren nächsten Handel, lieber Villager!"
freundlich,"Danke für deine Zeit und deine Geduld, lieber Villager!"
neutral,Könntest du mir etwas über die Gegend erzählen?
neutral,Machst du auch Geschäfte mit anderen Dorfbewohnern?
neutral,Hast du heute schon viele Geschäfte getätigt?
neutral,Ist das hier dein eigener Marktstand?
neutral,Welche Waren verkaufst du am liebsten?
neutral,Hast du schon mal eine Quest für einen Reisenden erfüllt?
neutral,Hast du auch mal einen freien Tag?
neutral,Welche Tageszeit magst du am meisten?
unfreundlich,"Zeig mir bessere Angebote, Bastard!"
unfreundlich,"Wieso bist du so unfähig, Dummkopf?"
unfreundlich,"Hey Arschloch, beeil dich mal ein bisschen!"
unfreundlich,"Du Schlampe, ich brauche bessere Items!"
unfreundlich,"Oje, Spast, du bist ja wirklich nutzlos."
unfreundlich,"Hör auf, Hurensohn, und mach endlich was Sinnvolles!"
unfreundlich,"Arsch, deine Preise sind völlig überzogen!"
unfreundlich,"Wieso bist du so langsam, Wichser?"
unfreundlich,"Ändere deine Trades, Fotze, die sind schrecklich!"
unfreundlich,"Was ist dein Problem, Trottel?"
unfreundlich,"Hey Depp, beeil dich mal ein wenig!"
freundlich,"Guten Tag! Wie geht es dir heute, lieber NPC?"
freundlich,"Hey, Villager! Bist du bereit für ein neues Geschäft?"
freundlich,"Hallo freundlicher NPC! Zeig mir deine Waren, bitte."
freundlich,"Hey, Villager! Deine Handelsangebote sind fantastisch."
freundlich,"Hallo, lieber Händler! Zeig mir, was du zu bieten hast."
freundlich,"Guten Morgen, Villager! Ich freue mich auf unsere Geschäfte."
freundlich,"Hey, Villager! Ich liebe es, mit dir zu handeln."
freundlich,"Hallo freundlicher NPC! Lass uns sehen, was du anzubieten hast."
freundlich,"Guten Tag! Du machst immer so gute Trades, lieber Villager."
freundlich,"Hey, Villager! Deine Handelswaren sind wirklich klasse."
freundlich,"Hallo, lieber Händler! Bist du bereit für ein neues Geschäft?"
freundlich,"Guten Morgen, Villager! Zeig mir deine Schätze."
freundlich,"Hallo! Ich schätze deine Handelsangebote sehr, lieber NPC."
freundlich,Hallo freundlicher NPC! Lass uns handeln und gute Geschäfte machen.
freundlich,"Guten Tag! Deine Waren sind immer von bester Qualität, lieber Villager."
freundlich,"Hey, Villager! Mit dir zu handeln macht immer Spaß."
freundlich,"Hallo, lieber Händler! Ich bin gespannt auf deine neuen Angebote."
freundlich,"Guten Morgen, Villager! Deine Trades sind einfach fantastisch."
neutral,Wie wird das Wetter morgen?
neutral,"Kannst du mir sagen, wie ich zum nächsten Dorf gelange?"
neutral,"Was hältst du von der Idee, ein Schiff zu bauen?"
neutral,"Gibt es hier einen Händler, der Eimer verkauft?"
neutral,Hast du schon einmal einen Drachen bekämpft?
neutral,"Kannst du mir sagen, wo ich hier Essen kaufen kann?"
neutral,Was denkst du über Redstone-Technologie?
neutral,"Kannst du mir sagen, wie ich zum nächsten Berg gelange?"
neutral,"Hast du eine Idee, wie ich meine Werkzeuge verbessern kann?"
neutral,"Was hältst du von der Idee, hier ein Fest zu veranstalten?"
neutral,"Gibt es hier in der Nähe eine Höhle, die du empfehlen würdest?"
neutral,Hast du schon einmal einen Dorfbewohner geheilt?
neutral,"Kannst du mir sagen, wo ich hier einen Angelplatz finde?"
unfreundlich,"Hey Wichser, du hast echt keine Ahnung vom Handeln!"
unfreundlich,"Spast, deine Trades sind absolut lächerlich."
unfreundlich,"Gib mir vernünftige Preise, Idiot!"
unfreundlich,"Hurensohn, deine Waren sind Schrott."
unfreundlich,"Ich habe genug von deinen nutzlosen Angeboten, Trottel."
unfreundlich,"Bastard, du bist der schlechteste Händler aller Zeiten!"
unfreundlich,"Arsch, deine Handelskonditionen sind eine Frechheit."
unfreundlich,"Du bist so gierig, Schlampe!"
unfreundlich,"Ich kann gar nicht fassen, wie dumm du bist, Arschloch."
unfreundlich,"Depp, hör auf, meine Zeit zu verschwenden!"
unfreundlich,"Deine Trades sind eine absolute Enttäuschung, Fotze."
unfreundlich,"Ich wünschte, du wärst ein besserer Händler, Dummkopf."
unfreundlich,"Vollpfosten, du solltest deinen Beruf wechseln, weil du unfähig bist."
unfreundlich,"Wichser, deine Preise sind lächerlich hoch."
unfreundlich,"Idiot, deine Waren sind minderwertig."
unfreundlich,"Arschloch, du bist so nutzlos wie deine Angebote."
unfreundlich,"Hurensohn, deine Trades sind ein Witz."
unfreundlich,"Schlampe, du bist ein totaler Betrüger."
unfreundlich,"Fotze, deine Geschäfte sind ein Reinfall."
unfreundlich,"Ich habe genug von deinem Mist, Arsch."
unfreundlich,"Trottel, du bist der schlimmste Händler, den ich je getroffen habe."
unfreundlich,"Ist es so schwer, vernünftige Preise zu machen, Depp?!"
freundlich,"Ich freue mich, dich zu sehen! Was hast du heute im Angebot?"
freundlich,Guten Tag! Bist du bereit zum Handeln?
freundlich,"Hey, ich mag deine Trades sehr! Danke dafür!"
freundlich,"Schön, dich hier zu haben! Was verlangst du für deine Waren?"
freundlich,Hallo! Deine Einstellung zum Handel gefällt mir!
freundlich,"Guten Morgen, mein Freund! Zeig mir deine besten Angebote!"
freundlich,Ich schätze deine Handelsbereitschaft! Was kannst du mir anbieten?
freundlich,"Hallo, ich hoffe, du hast gute Preise für mich!"
freundlich,Hey! Deine Auswahl an Waren ist wirklich beeindruckend!
freundlich,"Guten Tag, lieber Villager! Wie können wir heute Geschäfte machen?"
freundlich,"Hallo! Dein Stand sieht toll aus, was hast du im Angebot?"
freundlich,"Hey, ich bewundere deine Handelsfähigkeiten! Zeig mir, was du kannst!"
freundlich,"Schön, dich zu sehen! Welche Schätze hast du für mich?"
freundlich,"Hallo, ich bin bereit für ein Handelsgeschäft mit dir!"
freundlich,"Guten Morgen! Zeig mir, was du zu bieten hast!"
freundlich,"Hallo, mein Freund! Lass uns über Handel sprechen!"
freundlich,"Hey, ich bin beeindruckt von deinen Waren! Was kostet das?"
freundlich,"Guten Tag! Ich bin auf der Suche nach guten Deals, kannst du mir helfen?"
freundlich,Hallo! Deine Professionalität im Handel ist bewundernswert!
freundlich,"Hey, ich schätze deinen Geschäftssinn! Was gibt es Neues?"
freundlich,"Schön, dich zu treffen! Zeig mir, was du anzubieten hast!"
freundlich,"Hallo! Ich bin auf der Suche nach ein paar besonderen Waren, kannst du mir helfen?"
freundlich,Guten Morgen! Deine Handelsfähigkeiten sind bemerkenswert!
freundlich,"Hallo, mein Freund! Lass uns über einen profitablen Handel reden!"
neutral,"Hey, hast du schon lange in diesem Dorf gelebt?"
neutral,Welche Materialien sind in diesem Gebiet besonders selten?
neutral,"Wie findest du das Wetter heute, Villager?"
neutral,Bist du öfter draußen oder bevorzugst du die Sicherheit des Dorfes?
neutral,Wie kommst du mit den Zombies in der Umgebung zurecht?
neutral,"Hast du gute Vorschläge, wie ich meine Ausrüstung verbessern kann?"
neutral,"Kannst du mir sagen, wo ich am besten Holz sammeln sollte?"
neutral,"Hast du schon mal einen Creeper gesehen, der explodiert ist?"
neutral,Wie viele Bewohner leben insgesamt hier im Dorf?
neutral,"Wie hoch ist die Wahrscheinlichkeit, dass hier nachts Monster spawnen?"
neutral,Hast du schon einmal einen Schatz in der Nähe gefunden?
neutral,Welche Gefahren lauern deiner Meinung nach hier in der Umgebung?
neutral,"Bist du ein Fan von Redstone-Technologie, Villager?"
neutral,Wie gut verstehst du die Sprache der Dorfbewohner?
neutral,"Hast du schon mal einen Trank gebraut, Villager?"
unfreundlich,"Was ist dein Problem, Bastard?"
unfreundlich,"Ich habe keine Zeit für deine Unfähigkeit, Arschloch."
unfreundlich,"Komm schon, Trottel, beweg deinen Hintern!"
unfreundlich,"Wieso sind deine Trades so miserabel, Idiot?"
unfreundlich,Du bist ja wirklich ein richtiger Wichser!
unfreundlich,"Ich hab genug von deinem Gejammer, Fotze."
unfreundlich,"Versteck dich doch einfach, Spast."
unfreundlich,"Hör auf mich zu nerven, Depp!"
unfreundlich,"Deine Dorfbewohner sind so nutzlos, Arsch."
unfreundlich,"Ich werde dich schon noch zum Weinen bringen, Schlampe."
unfreundlich,"Wie kannst du so schlecht sein, Hurensohn?"
unfreundlich,"Ich wünschte, ich hätte einen besseren Villager als dich, Dummkopf."
unfreundlich,"Ich bin es leid, mit dir zu handeln, Arschloch."
unfreundlich,"Bastard, du machst mich wahnsinnig!"
unfreundlich,"Bist du absichtlich so unfähig, Vollpfosten?"
unfreundlich,"Ich kann nicht glauben, dass ich meine Zeit mit dir verschwende, Wichser."
unfreundlich,"Du bist eine Schande für dein Dorf, Idiot."
unfreundlich,"Mach schon, Trottel, beeil dich gefälligst!"
